State,Education,Age,Median Salary,Gross Salary,Profitability Age vs. HS no grad,Profitability Age vs. HS,Baseline
Oregon,Bachelor's in Physical and Related Sciences,39,86710,1523066.033,,,0
Oregon,Bachelor's in Psychology,39,57594,998978.0331,,,0
Oregon,Bachelor's in Science and Engineering Related Fields,39,71768,1254110.033,,,0
Oregon,Bachelor's in Social Sciences,39,61030,1060826.033,,,0
Oregon,Bachelor's in Visual and Performing Arts,39,44806,768794.0331,,,0
Pennsylvania,HS did not graduate,16,32177,32177,,26.88900169,1
Pennsylvania,HS graduate,18,38087,38087,26.88900169,,1
Pennsylvania,Associate Degree,20,44804,25978.48919,29.68397171,32.14314587,1
Pennsylvania,All Majors Combined,22,64121,19124.01062,27.45238509,27.58027923,0
Pennsylvania,Bachelor's in Biological Agricultural and Environmental Sciences,22,63415,18418.01062,27.62081405,27.79157412,0
Pennsylvania,Bachelor's in Business,22,73064,28067.01062,25.82236382,25.64213596,0
Pennsylvania,Bachelor's in Communications,22,60062,15065.01062,28.53717014,28.98043183,0
Pennsylvania,Bachelor's in Computers Mathematics and Statistics,22,84555,39558.01062,24.5450187,24.24690086,0
Pennsylvania,Bachelor's in Education,22,57412,12415.01062,29.43368296,30.21190113,0
Pennsylvania,Bachelor's in Engineering,22,87859,42862.01062,24.27533116,23.9649801,0
Pennsylvania,Bachelor's in Liberal Arts and History,22,54241,9244.010621,30.78947559,32.21647823,0
Pennsylvania,Bachelor's in Literature and Languages,22,54029,9032.010621,30.89415108,32.37893548,0
Pennsylvania,Bachelor's in Multidisciplinary Studies,22,55549,10552.01062,30.18564904,31.30139671,0
Pennsylvania,Bachelor's in Other,22,56004,11007.01062,29.99114405,31.01439914,0
Pennsylvania,Bachelor's in Physical and Related Sciences,22,59998,15001.01062,28.55680922,29.00666284,0
Pennsylvania,Bachelor's in Psychology,22,50145,5148.010621,33.24905328,36.36631194,0
Pennsylvania,Bachelor's in Science and Engineering Related Fields,22,68869,23872.01062,26.48803525,26.41105157,0
Pennsylvania,Bachelor's in Social Sciences,22,67811,22814.01062,26.68066985,26.63924739,0
Pennsylvania,Bachelor's in Visual and Performing Arts,22,45075,78.01062058,38.45704678,48.24055372,0
Pennsylvania,HS did not graduate,39,32177,772248,,,1
Pennsylvania,HS graduate,39,38087,837914,,,1
Pennsylvania,Associate Degree,39,44804,877254.4892,,,1
Pennsylvania,All Majors Combined,39,64121,1109181.011,,,0
Pennsylvania,Bachelor's in Biological Agricultural and Environmental Sciences,39,63415,1096473.011,,,0
Pennsylvania,Bachelor's in Business,39,73064,1270155.011,,,0
Pennsylvania,Bachelor's in Communications,39,60062,1036119.011,,,0
Pennsylvania,Bachelor's in Computers Mathematics and Statistics,39,84555,1476993.011,,,0
Pennsylvania,Bachelor's in Education,39,57412,988419.0106,,,0
Pennsylvania,Bachelor's in Engineering,39,87859,1536465.011,,,0
Pennsylvania,Bachelor's in Liberal Arts and History,39,54241,931341.0106,,,0
Pennsylvania,Bachelor's in Literature and Languages,39,54029,927525.0106,,,0
Pennsylvania,Bachelor's in Multidisciplinary Studies,39,55549,954885.0106,,,0
Pennsylvania,Bachelor's in Other,39,56004,963075.0106,,,0
Pennsylvania,Bachelor's in Physical and Related Sciences,39,59998,1034967.011,,,0
Pennsylvania,Bachelor's in Psychology,39,50145,857613.0106,,,0
Pennsylvania,Bachelor's in Science and Engineering Related Fields,39,68869,1194645.011,,,0
Pennsylvania,Bachelor's in Social Sciences,39,67811,1175601.011,,,0
Pennsylvania,Bachelor's in Visual and Performing Arts,39,45075,766353.0106,,,0
Rhode_Island,HS did not graduate,16,35287,35287,,28.01668653,1
Rhode_Island,HS graduate,18,41160,41160,28.01668653,,1
Rhode_Island,Associate Degree,20,48802,33847.513,29.5503135,30.72893052,1
Rhode_Island,All Majors Combined,22,63571,12805.44591,29.28042547,29.6115994,0
Rhode_Island,Bachelor's in Biological Agricultural and Environmental Sciences,22,69073,18307.44591,27.76912195,27.71703343,0
Rhode_Island,Bachelor's in Business,22,78833,28067.44591,26.0278224,25.71777013,0
Rhode_Island,Bachelor's in Communications,22,55182,4416.445906,33.19364434,35.36197077,0
Rhode_Island,Bachelor's in Computers Mathematics and Statistics,22,64234,13468.44591,29.06786728,29.33542316,0
Rhode_Island,Bachelor's in Education,22,59315,8549.445906,30.92423648,31.86480606,0
Rhode_Island,Bachelor's in Engineering,22,82606,31840.44591,25.54719149,25.19725798,0
Rhode_Island,Bachelor's in Liberal Arts and History,22,62780,12014.44591,29.54743222,29.96325412,0
Rhode_Island,Bachelor's in Literature and Languages,22,56410,5644.445906,32.42662283,34.12495437,0
Rhode_Island,Bachelor's in Multidisciplinary Studies,22,64338,13572.44591,29.03540512,29.29353499,0
Rhode_Island,Bachelor's in Other,22,60016,9250.445906,30.61456404,31.42371415,0
Rhode_Island,Bachelor's in Physical and Related Sciences,22,92952,42186.44591,24.55193886,24.1590507,0
Rhode_Island,Bachelor's in Psychology,22,39968,-10797.55409,76.07510235,-160.7093575,0
Rhode_Island,Bachelor's in Science and Engineering Related Fields,22,65785,15019.44591,28.60671369,28.74743367,0
Rhode_Island,Bachelor's in Social Sciences,22,70193,19427.44591,27.51984055,27.41933504,0
Rhode_Island,Bachelor's in Visual and Performing Arts,22,43802,-6963.554094,50.82648903,101.5312468,0
Rhode_Island,HS did not graduate,39,35287,846888,,,1
Rhode_Island,HS graduate,39,41160,905520,,,1
Rhode_Island,Associate Degree,39,48802,961085.513,,,1
Rhode_Island,All Majors Combined,39,63571,1093512.446,,,0
Rhode_Island,Bachelor's in Biological Agricultural and Environmental Sciences,39,69073,1192548.446,,,0
Rhode_Island,Bachelor's in Business,39,78833,1368228.446,,,0
Rhode_Island,Bachelor's in Communications,39,55182,942510.4459,,,0
Rhode_Island,Bachelor's in Computers Mathematics and Statistics,39,64234,1105446.446,,,0
Rhode_Island,Bachelor's in Education,39,59315,1016904.446,,,0
Rhode_Island,Bachelor's in Engineering,39,82606,1436142.446,,,0
Rhode_Island,Bachelor's in Liberal Arts and History,39,62780,1079274.446,,,0
Rhode_Island,Bachelor's in Literature and Languages,39,56410,964614.4459,,,0
Rhode_Island,Bachelor's in Multidisciplinary Studies,39,64338,1107318.446,,,0
Rhode_Island,Bachelor's in Other,39,60016,1029522.446,,,0
Rhode_Island,Bachelor's in Physical and Related Sciences,39,92952,1622370.446,,,0
Rhode_Island,Bachelor's in Psychology,39,39968,668658.4459,,,0
Rhode_Island,Bachelor's in Science and Engineering Related Fields,39,65785,1133364.446,,,0
Rhode_Island,Bachelor's in Social Sciences,39,70193,1212708.446,,,0
Rhode_Island,Bachelor's in Visual and Performing Arts,39,43802,737670.4459,,,0
South_Carolina,HS did not graduate,16,27141,27141,,23.10125589,1
South_Carolina,HS graduate,18,34785,34785,23.10125589,,1
South_Carolina,Associate Degree,20,40386,24406.70923,27.40304196,33.27393158,1
South_Carolina,All Majors Combined,22,54420,18309.68196,27.29338752,28.92540453,0
South_Carolina,Bachelor's in Biological Agricultural and Environmental Sciences,22,55554,19443.68196,27.00229888,28.43807203,0
South_Carolina,Bachelor's in Business,22,58865,22754.68196,26.27147642,27.27783713,0
South_Carolina,Bachelor's in Communications,22,61439,25328.68196,25.80081398,26.57501006,0
South_Carolina,Bachelor's in Computers Mathematics and Statistics,22,65920,29809.68196,25.13051698,25.62872388,0
South_Carolina,Bachelor's in Education,22,45791,9680.681958,30.66789909,35.92316173,0
South_Carolina,Bachelor's in Engineering,22,83040,46929.68196,23.55921068,23.6317546,0
South_Carolina,Bachelor's in Liberal Arts and History,22,52311,16200.68196,27.90450211,29.99944757,0
South_Carolina,Bachelor's in Literature and Languages,22,54153,18042.68196,27.36547897,29.04844682,0
South_Carolina,Bachelor's in Multidisciplinary Studies,22,44094,7983.681958,31.73575875,38.82590161,0
South_Carolina,Bachelor's in Other,22,52283,16172.68196,27.91330515,30.01544851,0
South_Carolina,Bachelor's in Physical and Related Sciences,22,54861,18750.68196,27.17735635,28.72934439,0
South_Carolina,Bachelor's in Psychology,22,44515,8404.681958,31.45138241,38.01133793,0
South_Carolina,Bachelor's in Science and Engineering Related Fields,22,58628,22517.68196,26.3186813,27.35017901,0
South_Carolina,Bachelor's in Social Sciences,22,56854,20743.68196,26.69593505,27.94101763,0
South_Carolina,Bachelor's in Visual and Performing Arts,22,40831,4720.681958,34.53296699,48.98615912,0
South_Carolina,HS did not graduate,39,27141,651384,,,1
South_Carolina,HS graduate,39,34785,765270,,,1
South_Carolina,Associate Degree,39,40386,791740.7092,,,1
South_Carolina,All Majors Combined,39,54420,943449.682,,,0
South_Carolina,Bachelor's in Biological Agricultural and Environmental Sciences,39,55554,963861.682,,,0
South_Carolina,Bachelor's in Business,39,58865,1023459.682,,,0
South_Carolina,Bachelor's in Communications,39,61439,1069791.682,,,0
South_Carolina,Bachelor's in Computers Mathematics and Statistics,39,65920,1150449.682,,,0
South_Carolina,Bachelor's in Education,39,45791,788127.682,,,0
South_Carolina,Bachelor's in Engineering,39,83040,1458609.682,,,0
South_Carolina,Bachelor's in Liberal Arts and History,39,52311,905487.682,,,0
South_Carolina,Bachelor's in Literature and Languages,39,54153,938643.682,,,0
South_Carolina,Bachelor's in Multidisciplinary Studies,39,44094,757581.682,,,0
South_Carolina,Bachelor's in Other,39,52283,904983.682,,,0
South_Carolina,Bachelor's in Physical and Related Sciences,39,54861,951387.682,,,0
South_Carolina,Bachelor's in Psychology,39,44515,765159.682,,,0
South_Carolina,Bachelor's in Science and Engineering Related Fields,39,58628,1019193.682,,,0
South_Carolina,Bachelor's in Social Sciences,39,56854,987261.682,,,0
South_Carolina,Bachelor's in Visual and Performing Arts,39,40831,698847.682,,,0
South_Dakota,HS did not graduate,16,30523,30523,,23.49398478,1
South_Dakota,HS graduate,18,38669,38669,23.49398478,,1
South_Dakota,Associate Degree,20,45237,28375.92335,27.44359635,32.34212495,1
South_Dakota,All Majors Combined,22,54924,17396.04719,29.04331596,31.82429731,0
South_Dakota,Bachelor's in Biological Agricultural and Environmental Sciences,22,56089,18561.04719,28.63122713,31.03352198,0
South_Dakota,Bachelor's in Business,22,64860,27332.04719,26.42647735,27.33854961,0
South_Dakota,Bachelor's in Communications,22,53159,15631.04719,29.74845171,33.26459302,0
South_Dakota,Bachelor's in Computers Mathematics and Statistics,22,63215,25687.04719,26.74984561,27.8303574,0
South_Dakota,Bachelor's in Education,22,48573,11045.04719,32.22526054,39.4066996,0
South_Dakota,Bachelor's in Engineering,22,60678,23150.04719,27.31772352,28.73297073,0
South_Dakota,Bachelor's in Liberal Arts and History,22,49348,11820.04719,31.72196296,37.99831003,0
South_Dakota,Bachelor's in Literature and Languages,22,39958,2430.047186,43.38801832,169.1109021,0
South_Dakota,Bachelor's in Multidisciplinary Studies,22,55861,18333.04719,28.70889387,31.17984835,0
South_Dakota,Bachelor's in Other,22,51071,13543.04719,30.73904773,35.49781913,0
South_Dakota,Bachelor's in Physical and Related Sciences,22,59112,21584.04719,27.71856143,29.40194457,0
South_Dakota,Bachelor's in Psychology,22,41386,3858.047186,40.31353704,90.74124137,0
South_Dakota,Bachelor's in Science and Engineering Related Fields,22,63420,25892.04719,26.70778347,27.76550252,0
South_Dakota,Bachelor's in Social Sciences,22,49021,11493.04719,31.92917898,38.56684243,0
South_Dakota,Bachelor's in Visual and Performing Arts,22,37160,-367.9528136,53.24784584,-107.3717381,0
South_Dakota,HS did not graduate,39,30523,732552,,,1
South_Dakota,HS graduate,39,38669,850718,,,1
South_Dakota,Associate Degree,39,45237,887878.9234,,,1
South_Dakota,All Majors Combined,39,54924,951104.0472,,,0
South_Dakota,Bachelor's in Biological Agricultural and Environmental Sciences,39,56089,972074.0472,,,0
South_Dakota,Bachelor's in Business,39,64860,1129952.047,,,0
South_Dakota,Bachelor's in Communications,39,53159,919334.0472,,,0
South_Dakota,Bachelor's in Computers Mathematics and Statistics,39,63215,1100342.047,,,0
South_Dakota,Bachelor's in Education,39,48573,836786.0472,,,0
South_Dakota,Bachelor's in Engineering,39,60678,1054676.047,,,0
South_Dakota,Bachelor's in Liberal Arts and History,39,49348,850736.0472,,,0
South_Dakota,Bachelor's in Literature and Languages,39,39958,681716.0472,,,0
South_Dakota,Bachelor's in Multidisciplinary Studies,39,55861,967970.0472,,,0
South_Dakota,Bachelor's in Other,39,51071,881750.0472,,,0
South_Dakota,Bachelor's in Physical and Related Sciences,39,59112,1026488.047,,,0
South_Dakota,Bachelor's in Psychology,39,41386,707420.0472,,,0
South_Dakota,Bachelor's in Science and Engineering Related Fields,39,63420,1104032.047,,,0
South_Dakota,Bachelor's in Social Sciences,39,49021,844850.0472,,,0
South_Dakota,Bachelor's in Visual and Performing Arts,39,37160,631352.0472,,,0
Tennessee,HS did not graduate,16,30183,30183,,26.2142132,1
Tennessee,HS graduate,18,36093,36093,26.2142132,,1
Tennessee,Associate Degree,20,41663,25856.07526,29.89363456,33.79765256,1
Tennessee,All Majors Combined,22,56327,22986.75067,28.20219742,28.78285309,0
Tennessee,Bachelor's in Biological Agricultural and Environmental Sciences,22,53222,19881.75067,29.30761966,30.37493428,0
Tennessee,Bachelor's in Business,22,64779,31438.75067,26.19835384,26.19508643,0
Tennessee,Bachelor's in Communications,22,49153,15812.75067,31.30407218,33.60736978,0
Tennessee,Bachelor's in Computers Mathematics and Statistics,22,72752,39411.75067,25.03742745,24.84771132,0
Tennessee,Bachelor's in Education,22,48174,14833.75067,31.91919567,34.7100612,0
Tennessee,Bachelor's in Engineering,22,86751,53410.75067,23.79080486,23.50807867,0
Tennessee,Bachelor's in Liberal Arts and History,22,50102,16761.75067,30.76551279,32.68557708,0
Tennessee,Bachelor's in Literature and Languages,22,51269,17928.75067,30.16969787,31.71008496,0
Tennessee,Bachelor's in Multidisciplinary Studies,22,46877,13536.75067,32.84522878,36.47925161,0
Tennessee,Bachelor's in Other,22,51553,18212.75067,30.03454606,31.49497085,0
Tennessee,Bachelor's in Physical and Related Sciences,22,57404,24063.75067,27.87767714,28.33899157,0
Tennessee,Bachelor's in Psychology,22,48258,14917.75067,31.86380356,34.60848741,0
Tennessee,Bachelor's in Science and Engineering Related Fields,22,60074,26733.75067,27.1740072,27.41054374,0
Tennessee,Bachelor's in Social Sciences,22,62996,29655.75067,26.53516135,26.60566663,0
Tennessee,Bachelor's in Visual and Performing Arts,22,48301,14960.75067,31.83564683,34.55703222,0
Tennessee,HS did not graduate,39,30183,724392,,,1
Tennessee,HS graduate,39,36093,794046,,,1
Tennessee,Associate Degree,39,41663,817453.0753,,,1
Tennessee,All Majors Combined,39,56327,980545.7507,,,0
Tennessee,Bachelor's in Biological Agricultural and Environmental Sciences,39,53222,924655.7507,,,0
Tennessee,Bachelor's in Business,39,64779,1132681.751,,,0
Tennessee,Bachelor's in Communications,39,49153,851413.7507,,,0
Tennessee,Bachelor's in Computers Mathematics and Statistics,39,72752,1276195.751,,,0
Tennessee,Bachelor's in Education,39,48174,833791.7507,,,0
Tennessee,Bachelor's in Engineering,39,86751,1528177.751,,,0
Tennessee,Bachelor's in Liberal Arts and History,39,50102,868495.7507,,,0
Tennessee,Bachelor's in Literature and Languages,39,51269,889501.7507,,,0
Tennessee,Bachelor's in Multidisciplinary Studies,39,46877,810445.7507,,,0
Tennessee,Bachelor's in Other,39,51553,894613.7507,,,0
Tennessee,Bachelor's in Physical and Related Sciences,39,57404,999931.7507,,,0
Tennessee,Bachelor's in Psychology,39,48258,835303.7507,,,0
Tennessee,Bachelor's in Science and Engineering Related Fields,39,60074,1047991.751,,,0
Tennessee,Bachelor's in Social Sciences,39,62996,1100587.751,,,0
Tennessee,Bachelor's in Visual and Performing Arts,39,48301,836077.7507,,,0
Texas,HS did not graduate,16,29317,29317,,24.49768116,1
Texas,HS graduate,18,36217,36217,24.49768116,,1
Texas,Associate Degree,20,43687,28661.00142,27.20626295,29.70816581,1
Texas,All Majors Combined,22,63802,30137.6606,26.07702884,26.47208046,0
Texas,Bachelor's in Biological Agricultural and Environmental Sciences,22,64510,30845.6606,25.95477338,26.31012404,0
Texas,Bachelor's in Business,22,70668,37003.6606,25.06798722,25.18221066,0
Texas,Bachelor's in Communications,22,59433,25768.6606,26.95863791,27.69005597,0
Texas,Bachelor's in Computers Mathematics and Statistics,22,82049,48384.6606,23.97417772,23.89536436,0
Texas,Bachelor's in Education,22,55962,22297.6606,27.86512814,29.04190121,0
Texas,Bachelor's in Engineering,22,92899,59234.6606,23.29600106,23.14971842,0
Texas,Bachelor's in Liberal Arts and History,22,56822,23157.6606,27.61920885,28.66451538,0
Texas,Bachelor's in Literature and Languages,22,54828,21163.6606,28.2147442,29.59283969,0
Texas,Bachelor's in Multidisciplinary Studies,22,58294,24629.6606,27.23216135,28.08680253,0
Texas,Bachelor's in Other,22,55659,21994.6606,27.95559712,29.18281758,0
Texas,Bachelor's in Physical and Related Sciences,22,63240,29575.6606,26.17770655,26.60668095,0
Texas,Bachelor's in Psychology,22,51694,18029.6606,29.36525626,31.53533239,0
Texas,Bachelor's in Science and Engineering Related Fields,22,69641,35976.6606,25.19706228,25.34144146,0
Texas,Bachelor's in Social Sciences,22,66492,32827.6606,25.63729225,25.89702195,0
Texas,Bachelor's in Visual and Performing Arts,22,48392,14727.6606,30.98643981,34.66384718,0
Texas,HS did not graduate,39,29317,703608,,,1
Texas,HS graduate,39,36217,796774,,,1
Texas,Associate Degree,39,43687,858714.0014,,,1
Texas,All Majors Combined,39,63802,1114771.661,,,0
Texas,Bachelor's in Biological Agricultural and Environmental Sciences,39,64510,1127515.661,,,0
Texas,Bachelor's in Business,39,70668,1238359.661,,,0
Texas,Bachelor's in Communications,39,59433,1036129.661,,,0
Texas,Bachelor's in Computers Mathematics and Statistics,39,82049,1443217.661,,,0
Texas,Bachelor's in Education,39,55962,973651.6606,,,0
Texas,Bachelor's in Engineering,39,92899,1638517.661,,,0
Texas,Bachelor's in Liberal Arts and History,39,56822,989131.6606,,,0
Texas,Bachelor's in Literature and Languages,39,54828,953239.6606,,,0
Texas,Bachelor's in Multidisciplinary Studies,39,58294,1015627.661,,,0
Texas,Bachelor's in Other,39,55659,968197.6606,,,0
Texas,Bachelor's in Physical and Related Sciences,39,63240,1104655.661,,,0
Texas,Bachelor's in Psychology,39,51694,896827.6606,,,0
Texas,Bachelor's in Science and Engineering Related Fields,39,69641,1219873.661,,,0
Texas,Bachelor's in Social Sciences,39,66492,1163191.661,,,0
Texas,Bachelor's in Visual and Performing Arts,39,48392,837391.6606,,,0
Utah,HS did not graduate,16,37472,37472,,39.21685254,1
Utah,HS graduate,18,40700,40700,39.21685254,,1
Utah,Associate Degree,20,43406,32286.83167,45.13299096,52.19038002,1
Utah,All Majors Combined,22,61174,25318.94359,30.99852571,29.70279654,0
Utah,Bachelor's in Biological Agricultural and Environmental Sciences,22,64117,28261.94359,29.78371388,28.48336919,0
Utah,Bachelor's in Business,22,76264,40408.94359,26.72012416,25.58584682,0
Utah,Bachelor's in Communications,22,59397,23541.94359,31.88994556,30.62496959,0
Utah,Bachelor's in Computers Mathematics and Statistics,22,82661,46805.94359,25.76881667,24.73427841,0
Utah,Bachelor's in Education,22,49295,13439.94359,42.04914628,43.11286288,0
Utah,Bachelor's in Engineering,22,87010,51154.94359,25.26236538,24.28967947,0
Utah,Bachelor's in Liberal Arts and History,22,52720,16864.94359,37.09647537,36.52704296,0
Utah,Bachelor's in Literature and Languages,22,44875,9019.943586,55.21370477,67.58204944,0
Utah,Bachelor's in Multidisciplinary Studies,22,48663,12807.94359,43.29434871,44.94726314,0
Utah,Bachelor's in Other,22,50782,14926.94359,39.58580439,39.70393339,0
Utah,Bachelor's in Physical and Related Sciences,22,62604,26748.94359,30.37271432,29.06935064,0
Utah,Bachelor's in Psychology,22,50716,14860.94359,39.68340807,39.83377161,0
Utah,Bachelor's in Science and Engineering Related Fields,22,58801,22945.94359,32.2221884,30.97481114,0
Utah,Bachelor's in Social Sciences,22,64330,28474.94359,29.70612318,28.4069004,0
Utah,Bachelor's in Visual and Performing Arts,22,41914,6058.943586,78.68686547,183.6367845,0
Utah,HS did not graduate,39,37472,899328,,,1
Utah,HS graduate,39,40700,895400,,,1
Utah,Associate Degree,39,43406,857000.8317,,,1
Utah,All Majors Combined,39,61174,1065276.944,,,0
Utah,Bachelor's in Biological Agricultural and Environmental Sciences,39,64117,1118250.944,,,0
Utah,Bachelor's in Business,39,76264,1336896.944,,,0
Utah,Bachelor's in Communications,39,59397,1033290.944,,,0
Utah,Bachelor's in Computers Mathematics and Statistics,39,82661,1452042.944,,,0
Utah,Bachelor's in Education,39,49295,851454.9436,,,0
Utah,Bachelor's in Engineering,39,87010,1530324.944,,,0
Utah,Bachelor's in Liberal Arts and History,39,52720,913104.9436,,,0
Utah,Bachelor's in Literature and Languages,39,44875,771894.9436,,,0
Utah,Bachelor's in Multidisciplinary Studies,39,48663,840078.9436,,,0
Utah,Bachelor's in Other,39,50782,878220.9436,,,0
Utah,Bachelor's in Physical and Related Sciences,39,62604,1091016.944,,,0
Utah,Bachelor's in Psychology,39,50716,877032.9436,,,0
Utah,Bachelor's in Science and Engineering Related Fields,39,58801,1022562.944,,,0
Utah,Bachelor's in Social Sciences,39,64330,1122084.944,,,0
Utah,Bachelor's in Visual and Performing Arts,39,41914,718596.9436,,,0
Vermont,HS did not graduate,16,34612,34612,,26.21605667,1
Vermont,HS graduate,18,41388,41388,26.21605667,,1
Vermont,Associate Degree,20,44003,31795.09604,34.04258375,54.32271662,1
Vermont,All Majors Combined,22,54689,11574.98261,32.49120971,35.68799469,0
Vermont,Bachelor's in Biological Agricultural and Environmental Sciences,22,42283,-831.0173928,52.69274115,253.1463881,0
Vermont,Bachelor's in Business,22,61781,18666.98261,29.23059433,30.2322374,0
Vermont,Bachelor's in Communications,22,53478,10363.98261,33.29301481,37.25938936,0
Vermont,Bachelor's in Computers Mathematics and Statistics,22,71870,28755.98261,26.73106494,26.84554876,0
Vermont,Bachelor's in Education,22,53148,10033.98261,33.52967293,37.74370896,0
Vermont,Bachelor's in Engineering,22,88997,45882.98261,24.61130858,24.38291116,0
Vermont,Bachelor's in Liberal Arts and History,22,51825,8710.982607,34.56957052,39.99291151,0
Vermont,Bachelor's in Literature and Languages,22,55387,12272.98261,32.07152912,34.90578023,0
Vermont,Bachelor's in Multidisciplinary Studies,22,51552,8437.982607,34.80436939,40.5299112,0
Vermont,Bachelor's in Other,22,55186,12071.98261,32.18946327,35.12291763,0
Vermont,Bachelor's in Physical and Related Sciences,22,50299,7184.982607,35.98686922,43.41667797,0
Vermont,Bachelor's in Psychology,22,63758,20643.98261,28.60447462,29.32793998,0
Vermont,Bachelor's in Science and Engineering Related Fields,22,61332,18217.98261,29.38570424,30.46259614,0
Vermont,Bachelor's in Social Sciences,22,64176,21061.98261,28.48281753,29.15683769,0
Vermont,Bachelor's in Visual and Performing Arts,22,41655,-1459.017393,55.60784004,801.5206644,0
Vermont,HS did not graduate,39,34612,830688,,,1
Vermont,HS graduate,39,41388,910536,,,1
Vermont,Associate Degree,39,44003,867852.096,,,1
Vermont,All Majors Combined,39,54689,941287.9826,,,0
Vermont,Bachelor's in Biological Agricultural and Environmental Sciences,39,42283,717979.9826,,,0
Vermont,Bachelor's in Business,39,61781,1068943.983,,,0
Vermont,Bachelor's in Communications,39,53478,919489.9826,,,0
Vermont,Bachelor's in Computers Mathematics and Statistics,39,71870,1250545.983,,,0
Vermont,Bachelor's in Education,39,53148,913549.9826,,,0
Vermont,Bachelor's in Engineering,39,88997,1558831.983,,,0
Vermont,Bachelor's in Liberal Arts and History,39,51825,889735.9826,,,0
Vermont,Bachelor's in Literature and Languages,39,55387,953851.9826,,,0
Vermont,Bachelor's in Multidisciplinary Studies,39,51552,884821.9826,,,0
Vermont,Bachelor's in Other,39,55186,950233.9826,,,0
Vermont,Bachelor's in Physical and Related Sciences,39,50299,862267.9826,,,0
Vermont,Bachelor's in Psychology,39,63758,1104529.983,,,0
Vermont,Bachelor's in Science and Engineering Related Fields,39,61332,1060861.983,,,0
Vermont,Bachelor's in Social Sciences,39,64176,1112053.983,,,0
Vermont,Bachelor's in Visual and Performing Arts,39,41655,706675.9826,,,0
Virginia,HS did not graduate,16,30436,30436,,22.54960189,1
Virginia,HS graduate,18,39730,39730,22.54960189,,1
Virginia,Associate Degree,20,45135,30256.40247,27.29468655,35.45394959,1
Virginia,All Majors Combined,22,71413,29550.7247,25.478153,26.33722423,0
Virginia,Bachelor's in Biological Agricultural and Environmental Sciences,22,64988,23125.7247,26.49682436,27.9492547,0
Virginia,Bachelor's in Business,22,79727,37864.7247,24.55414326,25.01993338,0
Virginia,Bachelor's in Communications,22,61260,19397.7247,27.28258095,29.32569788,0
Virginia,Bachelor's in Computers Mathematics and Statistics,22,93857,51994.7247,23.53949442,23.70946617,0
Virginia,Bachelor's in Education,22,52500,10637.7247,30.17396099,35.72296596,0
Virginia,Bachelor's in Engineering,22,96127,54264.7247,23.41718463,23.56015879,0
Virginia,Bachelor's in Liberal Arts and History,22,61513,19650.7247,27.22329296,29.21738398,0
Virginia,Bachelor's in Literature and Languages,22,58213,16350.7247,28.08144419,30.86307825,0
Virginia,Bachelor's in Multidisciplinary Studies,22,64350,22487.7247,26.6190445,28.15525082,0
Virginia,Bachelor's in Other,22,64290,22427.7247,26.63077555,28.17517408,0
Virginia,Bachelor's in Physical and Related Sciences,22,71472,29609.7247,25.47027672,26.325445,0
Virginia,Bachelor's in Psychology,22,62090,20227.7247,27.09162429,28.97952931,0
Virginia,Bachelor's in Science and Engineering Related Fields,22,68817,26954.7247,25.8486823,26.90281828,0
Virginia,Bachelor's in Social Sciences,22,80622,38759.7247,24.47292622,24.91006249,0
Virginia,Bachelor's in Visual and Performing Arts,22,52254,10391.7247,30.28867336,36.03180097,0
Virginia,HS did not graduate,39,30436,730464,,,1
Virginia,HS graduate,39,39730,874060,,,1
Virginia,Associate Degree,39,45135,887821.4025,,,1
Virginia,All Majors Combined,39,71413,1243571.725,,,0
Virginia,Bachelor's in Biological Agricultural and Environmental Sciences,39,64988,1127921.725,,,0
Virginia,Bachelor's in Business,39,79727,1393223.725,,,0
Virginia,Bachelor's in Communications,39,61260,1060817.725,,,0
Virginia,Bachelor's in Computers Mathematics and Statistics,39,93857,1647563.725,,,0
Virginia,Bachelor's in Education,39,52500,903137.7247,,,0
Virginia,Bachelor's in Engineering,39,96127,1688423.725,,,0
Virginia,Bachelor's in Liberal Arts and History,39,61513,1065371.725,,,0
Virginia,Bachelor's in Literature and Languages,39,58213,1005971.725,,,0
Virginia,Bachelor's in Multidisciplinary Studies,39,64350,1116437.725,,,0
Virginia,Bachelor's in Other,39,64290,1115357.725,,,0
Virginia,Bachelor's in Physical and Related Sciences,39,71472,1244633.725,,,0
Virginia,Bachelor's in Psychology,39,62090,1075757.725,,,0
Virginia,Bachelor's in Science and Engineering Related Fields,39,68817,1196843.725,,,0
Virginia,Bachelor's in Social Sciences,39,80622,1409333.725,,,0
Virginia,Bachelor's in Visual and Performing Arts,39,52254,898709.7247,,,0
Washington,HS did not graduate,16,36000,36000,,27.45038168,1
Washington,HS graduate,18,42288,42288,27.45038168,,1
Washington,Associate Degree,20,51740,35112.25485,28.2050664,28.70712496,1
Washington,All Majors Combined,22,79114,47447.88318,25.74444767,25.45316127,0
Washington,Bachelor's in Biological Agricultural and Environmental Sciences,22,69734,38067.88318,27.34173584,27.3168446,0
Washington,Bachelor's in Business,22,82186,50519.88318,25.36236342,25.0332878,0
Washington,Bachelor's in Communications,22,69243,37576.88318,27.45017347,27.45012491,0
Washington,Bachelor's in Computers Mathematics and Statistics,22,135351,103684.8832,22.4928397,22.1578728,0
Washington,Bachelor's in Education,22,59548,27881.88318,30.51750114,31.6348851,0
